word,shapley,category,path,pronoun,particles,misspelling,label_0,score_0,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,common,common_w_cutoff,avg,avg_w_cutoff
วุ้ย,0.020401834743097425,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,0.18181818181818182,0.18181818181818182
กู,0.019980124656463028,overall,Lexicons/v3/lexicon_task3_clse.jsonl,True,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
เน้อ,0.01991539001888172,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,True,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,1.8181818181818181,1.8181818181818181
หื้มมม,0.019835555460304022,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
แจ่ม,0.019750204868614674,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,1.9,1.9
อ่อม,0.019618848183502752,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,,,,,2.0,,2.0,
อุตุ,0.019504995085299015,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
จระเข้,0.019304689019918442,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
จี๊ด,0.01908057916443795,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มงคล,0.01896087455040018,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,สนิทกันมาก (Intimate),2.0,,,,,,,,,,,,,,,,,2.0,,2.0,
ดวงจันทร์,0.018954023020341992,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ป๊า,0.018887464054084074,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
ไอดาโฮ,0.018580647476483136,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เว้ย,0.01853841630707246,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,True,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,2.0,2.0,1.7777777777777777,1.7777777777777777
รพ.,0.018504349221535897,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
สบายดี,0.018458686454817668,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,0.0,0.0,0.3,0.3
แอ,0.01829088618978858,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไอ้,0.018185939618690448,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,-2.0,-2.0,-2.0,-2.0
แกงเผ็ด,0.01803778880275786,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชลบุรี,0.017873887554742396,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
คับ,0.017861920890087882,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,True,True,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,0.0,,1.0,
เสื้อกันหนาว,0.017856600461527705,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แอม,0.017592477379366755,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,,,,,,,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,2.0,,2.0,
ห่วย,0.017458588583394885,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,-2.0,-2.0,-0.18181818181818182,-0.18181818181818182
เปิ้ล,0.017208211473189294,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,,1.25,
ทิม,0.01698274491354823,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,1.3333333333333333,1.3333333333333333
กังหันลม,0.016972953686490655,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,สนิทกัน (Close),1.0,,,1.0,,1.0,
แหวน,0.016762014769483358,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
คิดมาก,0.016674141748808324,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,2.0,,1.625,
แฮมสเตอร์,0.01648988830856979,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สะพาน,0.016474941512569785,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
กางเกงใน,0.016432121861726046,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,2.0,,1.625,
ข้า,0.016365257586585358,overall,Lexicons/v3/lexicon_task3_clse.jsonl,True,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,-1.0,-1.0,-0.6363636363636364,-0.6363636363636364
หอมหัวใหญ่,0.016363148810341954,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชาดก,0.01625195238739252,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-1.0,
งี่,0.01622990774922073,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,2.0,2.0,1.8181818181818181,1.8181818181818181
สุรินทร์,0.01613896881463006,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เดะ,0.01603593712032405,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,2.0,2.0,1.0909090909090908,1.0909090909090908
เบ๊บ,0.015945295512210578,overall,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
